,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.5753354763283449,0.6339371204376221,0.6338808542198373,[0.62934363 0.63841808],0.6363036822144439,[0.66940452 0.60320285],0.6359034608378871,[0.59380692 0.678     ],0.31389652788639066,0.7437722086906433,0.7192807192807193,[0.8021978  0.63636364],0.7227195945945946,[0.78918919 0.65625   ],0.7166447584620441,[0.81564246 0.61764706],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,16
0,0.4917176278198467,0.631077229976654,0.6309430627790338,[0.62390671 0.63797942],0.6340235061511423,[0.66875    0.59929701],0.6333497267759562,[0.58469945 0.682     ],0.16213178187608718,0.8327401876449585,0.8145527051125434,[0.87262873 0.75647668],0.8247831116252169,[0.84736842 0.8021978 ],0.8075638076459635,[0.89944134 0.71568627],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,16
0,0.34772250406882343,0.605338454246521,0.6038172702193808,[0.57926829 0.62836625],0.6126024935415029,[0.65517241 0.57003257],0.6095628415300547,[0.51912568 0.7       ],0.20454353392124175,0.6868327260017395,0.6382256554307115,[0.77083333 0.50561798],0.6570282413350449,[0.72195122 0.59210526],0.6339960565231679,[0.82681564 0.44117647],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,17
0,0.4976429571123684,0.6186844706535339,0.6157931362853899,[0.64912281 0.58246347],0.6176139176438424,[0.62605753 0.60917031],0.615976320582878,[0.67395264 0.558     ],0.20475277304649353,0.8078292012214661,0.7658333333333334,[0.865      0.66666667],0.8414027149321267,[0.78280543 0.9       ],0.7479461058166283,[0.96648045 0.52941176],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,17
0,0.4168807759004481,0.5624404549598694,0.5575755236832456,[0.60396894 0.51118211],0.5602337652638261,[0.57377049 0.54669704],0.5587613843351549,[0.63752277 0.48      ],0.32716038525104524,0.690391480922699,0.66308347459379,[0.75900277 0.56716418],0.6642524142524142,[0.75274725 0.57575758],0.6620933289516924,[0.76536313 0.55882353],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,17
0,0.8493486257160411,0.5919923782348633,0.5700457369626672,[0.4729064  0.66718507],0.6379197747656227,[0.73003802 0.54580153],0.6038633879781421,[0.34972678 0.858     ],0.21974779665470123,0.6405693888664246,0.6288173055544657,[0.69486405 0.56277056],0.6302274581803345,[0.75657895 0.50387597],0.6398565012597217,[0.6424581 0.6372549],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.001,1,focal,2,False,,Conv1d,,concatenation,64,18
0,0.2558138054959914,0.621544361114502,0.616526135795455,[0.6603935  0.57265877],0.6213136326039552,[0.62258065 0.62004662],0.6175482695810565,[0.70309654 0.532     ],0.21289491653442383,0.6761565804481506,0.597845403790202,[0.77530864 0.42038217],0.6473451327433628,[0.69469027 0.6       ],0.6003121919158725,[0.87709497 0.32352941],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,18
0,0.3138117649975945,0.6139180064201355,0.6086242776483464,[0.5631068  0.65414176],0.6306330281740118,[0.69047619 0.57078987],0.6207049180327868,[0.47540984 0.766     ],0.22988416850566865,0.6156583428382874,0.572804054054054,[0.70810811 0.4375    ],0.5762652705061082,[0.68586387 0.46666667],0.5718041406506736,[0.73184358 0.41176471],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,18
0,0.325466885286219,0.6224976181983948,0.6155517713693406,[0.56387665 0.66722689],0.6442271204230754,[0.71309192 0.57536232],0.6301511839708561,[0.46630237 0.794     ],0.2721275627613068,0.6370106935501099,0.5965371621621622,[0.72432432 0.46875   ],0.6007853403141361,[0.70157068 0.5       ],0.5948899112717713,[0.74860335 0.44117647],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,19
0,0.461158144123414,0.5815061926841736,0.5810660953654554,[0.56748768 0.59464451],0.585170679996172,[0.61802575 0.55231561],0.5842950819672131,[0.52459016 0.644     ],0.8294838190078735,0.6298932433128357,0.5310654685494223,[0.74634146 0.31578947],0.5711688311688312,[0.66233766 0.48      ],0.5450213604995071,[0.8547486  0.23529412],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,19
0,0.4922907475162955,0.628217339515686,0.6282170119956378,[0.6278626  0.62857143],0.6296593186372745,[0.65931864 0.6       ],0.6296357012750455,[0.5992714 0.66     ],0.18176476657390594,0.7793594002723694,0.7652021563342318,[0.82285714 0.70754717],0.7619617224880382,[0.84210526 0.68181818],0.7698816956950378,[0.80446927 0.73529412],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,19
0,0.42538508772850037,0.6005719900131226,0.5835633284918286,[0.49940263 0.66772403],0.6394569462695283,[0.72569444 0.55321945],0.6113460837887067,[0.38069217 0.842     ],0.24190293550491332,0.6405693888664246,0.6137851262162346,[0.71549296 0.51207729],0.613176406926407,[0.72159091 0.5047619 ],0.6145525249205828,[0.70949721 0.51960784],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,20
0,0.32630958977867575,0.6129647493362427,0.6097641875943762,[0.57442348 0.6451049 ],0.6247622881680853,[0.67654321 0.57298137],0.6185446265938069,[0.49908925 0.738     ],0.2224144905805588,0.6120996475219727,0.5608430711878987,[0.71087533 0.41081081],0.5672995010344408,[0.67676768 0.45783133],0.5605761857815752,[0.74860335 0.37254902],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,20
0,0.31177684840034037,0.6110581755638123,0.6068129202954471,[0.56595745 0.64766839],0.6251078599802549,[0.68030691 0.56990881],0.6172586520947176,[0.4845173 0.75     ],0.22634185254573821,0.6120996475219727,0.5608430711878987,[0.71087533 0.41081081],0.5672995010344408,[0.67676768 0.45783133],0.5605761857815752,[0.74860335 0.37254902],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,20
0,0.423189722439822,0.5919923782348633,0.5751268074797486,[0.49047619 0.65977742],0.62769859188133,[0.70790378 0.5474934 ],0.6026138433515482,[0.37522769 0.83      ],0.24069187939167022,0.6405693888664246,0.6167888632343608,[0.71225071 0.52132701],0.6156656710049071,[0.72674419 0.50458716],0.6187698543104392,[0.69832402 0.53921569],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,21
0,0.3197213157134898,0.6129647493362427,0.6114729751426778,[0.58739837 0.63554758],0.6204575236811563,[0.66436782 0.57654723],0.6172058287795992,[0.52641166 0.708     ],0.2216036796569824,0.6120996475219727,0.5583863200542123,[0.71240106 0.40437158],0.5658950617283951,[0.675      0.45679012],0.558467521086647,[0.75418994 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,21
0,0.3286322092308718,0.6148713231086731,0.612325920071425,[0.58091286 0.64373898],0.6252042871802668,[0.6746988  0.57570978],0.6200091074681239,[0.51001821 0.73      ],0.22985599637031556,0.6120996475219727,0.5655276111040186,[0.7077748  0.42328042],0.5700912430382747,[0.68041237 0.45977011],0.5647935151714317,[0.73743017 0.39215686],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,21
0,0.36650900279774384,0.6129647493362427,0.6054257274573457,[0.55088496 0.6599665 ],0.6345658968218533,[0.70140845 0.56772334],0.620775956284153,[0.45355191 0.788     ],0.2427848309278488,0.6156583428382874,0.5611914401388086,[0.71578947 0.40659341],0.5695584577114428,[0.67661692 0.4625    ],0.5612608171760324,[0.75977654 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,22
0,0.3585285281433779,0.5757864713668823,0.5741005159459693,[0.60089686 0.54730417],0.5744043046624088,[0.59187279 0.55693582],0.5741001821493625,[0.61020036 0.538     ],0.24869117736816407,0.6298932433128357,0.5005468963631392,[0.75471698 0.24637681],0.562641723356009,[0.65306122 0.47222222],0.5302607076350093,[0.89385475 0.16666667],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,22
0,0.6262182628407198,0.6320305466651917,0.6320221451576551,[0.6302682  0.63377609],0.633767275644532,[0.66464646 0.60288809],0.6336357012750455,[0.5992714 0.668    ],0.239758762717247,0.7473309636116028,0.731614135625597,[0.7965616  0.66666667],0.7286433492315845,[0.81764706 0.63963964],0.7363073721108555,[0.77653631 0.69607843],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,22
0,0.433802967562395,0.5929456949234009,0.5803123275400857,[0.50749712 0.65312754],0.6208777499591324,[0.6918239 0.5499316],0.6023642987249545,[0.4007286 0.804    ],0.24255658388137818,0.6298932433128357,0.5981298129812981,[0.71111111 0.48514851],0.5985911602209945,[0.70718232 0.49      ],0.5977379778727133,[0.7150838  0.48039216],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,23
0,0.5855672219220329,0.5929456949234009,0.5762867064533735,[0.66030231 0.49227111],0.5965981576287754,[0.58615819 0.60703812],0.584959927140255,[0.75591985 0.414     ],0.1888306498527527,0.7615658044815063,0.7405355493998154,[0.81440443 0.66666667],0.7422299922299922,[0.80769231 0.67676768],0.7390458976886844,[0.82122905 0.65686275],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,23
0,0.3567369808168972,0.5681601762771606,0.567466779291067,[0.5847846  0.55014896],0.5674559852107397,[0.58856089 0.54635108],0.567528233151184,[0.58105647 0.554     ],0.24735735058784486,0.6619216799736023,0.6193226381461675,[0.74666667 0.49197861],0.6277310924369748,[0.71428571 0.54117647],0.6165516485923979,[0.78212291 0.45098039],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,23
0,0.4047572735477896,0.5977120995521545,0.5833132525584162,[0.5058548 0.6607717],0.6303080380750925,[0.70819672 0.55241935],0.6077213114754099,[0.39344262 0.822     ],0.23799542784690858,0.6476868391036987,0.6229312658416579,[0.71954674 0.52631579],0.6219518745300248,[0.72988506 0.51401869],0.6243564464892102,[0.70949721 0.53921569],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.001,1,focal,2,False,,Conv1d,,concatenation,64,24
0,0.31770241348182454,0.6158245801925659,0.6129757273864987,[0.57977059 0.64618086],0.6269743119966411,[0.67804878 0.57589984],0.6211876138433515,[0.50637523 0.736     ],0.21960382163524628,0.6120996475219727,0.5608430711878987,[0.71087533 0.41081081],0.5672995010344408,[0.67676768 0.45783133],0.5605761857815752,[0.74860335 0.37254902],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,24
0,0.2997589453178294,0.6110581755638123,0.6083643231530556,[0.57588358 0.64084507],0.6215146116009563,[0.67070218 0.57232704],0.6162768670309654,[0.50455373 0.728     ],0.23547664880752564,0.6014235019683838,0.5395599250936329,[0.70833333 0.37078652],0.5488125802310655,[0.66341463 0.43421053],0.5416529740387775,[0.75977654 0.32352941],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,24
0,0.2874295939417446,0.5910391211509705,0.5642713359107902,[0.45627376 0.67226891],0.6469406674907293,[0.75       0.54388133],0.6039344262295082,[0.32786885 0.88      ],0.24396335780620576,0.6441280841827393,0.6355949787322337,[0.69135802 0.57983193],0.6398833671399594,[0.77241379 0.50735294],0.6510844561288203,[0.62569832 0.67647059],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,25
0,0.4225012274349437,0.5872259140014648,0.5854840902847933,[0.55861366 0.61235452],0.594277117474038,[0.63425926 0.55429498],0.5915446265938069,[0.49908925 0.684     ],0.20533825159072877,0.7651245594024658,0.7389358108108108,[0.82162162 0.65625   ],0.7479057591623036,[0.79581152 0.7       ],0.7334045349983569,[0.84916201 0.61764706],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,25
0,0.48208732815349803,0.5681601762771606,0.5641997760456933,[0.52265543 0.60574413],0.5781047765793528,[0.62       0.53620955],0.5738652094717669,[0.45173042 0.696     ],0.2653854787349701,0.8078292012214661,0.7874551770506499,[0.85326087 0.72164948],0.795778697952611,[0.83068783 0.76086957],0.7816847409354803,[0.87709497 0.68627451],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,25
0,0.4068241207038655,0.58913254737854,0.575795760012385,[0.50057937 0.65101215],0.6174184323410893,[0.68789809 0.54693878],0.5987213114754099,[0.39344262 0.804     ],0.2511946797370911,0.6156583428382874,0.5939306358381502,[0.68786127 0.5       ],0.5931295304128584,[0.71257485 0.47368421],0.5971081169898127,[0.66480447 0.52941176],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,26
0,0.3053113257183748,0.6167778968811035,0.6131920748486517,[0.57594937 0.65043478],0.6297975708502024,[0.68421053 0.57538462],0.6226338797814208,[0.49726776 0.748     ],0.22194835543632507,0.6120996475219727,0.5608430711878987,[0.71087533 0.41081081],0.5672995010344408,[0.67676768 0.45783133],0.5605761857815752,[0.74860335 0.37254902],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,26
0,0.33413340764887195,0.5986654162406921,0.5943657651021321,[0.55260361 0.63612792],0.6116935358618333,[0.66326531 0.56012177],0.6047941712204007,[0.47358834 0.736     ],0.22960186302661895,0.6120996475219727,0.5583863200542123,[0.71240106 0.40437158],0.5658950617283951,[0.675      0.45679012],0.558467521086647,[0.75418994 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,26
0,0.37976911313393535,0.599618673324585,0.5894615608250651,[0.52488688 0.65403624],0.6242798611982107,[0.69253731 0.55602241],0.6082932604735883,[0.42258652 0.794     ],0.23589341342449188,0.6298932433128357,0.5981298129812981,[0.71111111 0.48514851],0.5985911602209945,[0.70718232 0.49      ],0.5977379778727133,[0.7150838  0.48039216],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,27
0,0.3199101256973603,0.6158245801925659,0.6143892438691787,[0.59086294 0.63791554],0.6232751395602916,[0.66743119 0.57911909],0.6200273224043715,[0.53005464 0.71      ],0.22444663047790528,0.6120996475219727,0.5583863200542123,[0.71240106 0.40437158],0.5658950617283951,[0.675      0.45679012],0.558467521086647,[0.75418994 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,27
0,0.31526896971113544,0.6272640824317932,0.6205046072311184,[0.67115223 0.56985699],0.6283446668704156,[0.6234375  0.63325183],0.6223879781420765,[0.72677596 0.518     ],0.24647035002708434,0.6476868391036987,0.547930513349692,[0.76029056 0.33557047],0.601427532278596,[0.67094017 0.53191489],0.5610965056413627,[0.87709497 0.24509804],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,27
0,0.323299567489063,0.5948522686958313,0.5704551782877172,[0.46808511 0.67282525],0.6474668335419274,[0.748      0.54693367],0.6073096539162113,[0.34061931 0.874     ],0.24344885647296904,0.6441280841827393,0.6240098479982873,[0.71098266 0.53703704],0.6226494379661729,[0.73652695 0.50877193],0.6278891444846095,[0.68715084 0.56862745],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,28
0,0.77268567330697,0.560533881187439,0.5598282235169578,[0.57745188 0.54220457],0.5598211751348283,[0.58118081 0.53846154],0.5598852459016394,[0.57377049 0.546     ],0.20289021730422974,0.7864768505096436,0.769142293789024,[0.83240223 0.70588235],0.769142293789024,[0.83240223 0.70588235],0.769142293789024,[0.83240223 0.70588235],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,28
0,0.388334251501981,0.5853193402290344,0.5819625949897624,[0.54450262 0.61942257],0.5954692060768105,[0.64039409 0.55054432],0.5907941712204007,[0.47358834 0.708     ],0.22113229036331178,0.690391480922699,0.6711328140764357,[0.75071633 0.5915493 ],0.6690779014308426,[0.77058824 0.56756757],0.6747453171212618,[0.73184358 0.61764706],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,28
0,0.3340845616424785,0.6358436942100525,0.6358433296982915,[0.63619048 0.63549618],0.6371654501216545,[0.66666667 0.60766423],0.6371894353369764,[0.60837887 0.666     ],0.2259414702653885,0.6975088715553284,0.6593939393939394,[0.77333333 0.54545455],0.6698979591836735,[0.73979592 0.6       ],0.6550279329608939,[0.81005587 0.5       ],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,29
0,0.30469239284010496,0.602478563785553,0.5868537994021449,[0.66719872 0.50650888],0.6070199275362319,[0.59375    0.62028986],0.5946921675774135,[0.76138434 0.428     ],0.2218336671590805,0.6654804348945618,0.6009487551365723,[0.76142132 0.44047619],0.6291402396053558,[0.69767442 0.56060606],0.600366962427429,[0.83798883 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,29
0,0.3311806163367103,0.6234509348869324,0.6182878757311032,[0.57389428 0.66268147],0.6409725672020754,[0.7037037  0.57824143],0.6302586520947177,[0.4845173 0.776    ],0.23988793790340424,0.5943060517311096,0.5341186736474695,[0.70157068 0.36666667],0.5415877226222053,[0.66009852 0.42307692],0.5360663818600065,[0.74860335 0.32352941],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,29
0,0.40840911865234375,0.5938989520072937,0.5811519600491886,[0.50808314 0.65422078],0.6222763786178483,[0.69400631 0.55054645],0.6033642987249545,[0.4007286 0.806    ],0.23672572374343873,0.6227757930755615,0.5904015401540154,[0.70555556 0.47524752],0.590828729281768,[0.70165746 0.48      ],0.5900427209990141,[0.70949721 0.47058824],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.001,1,focal,2,False,,Conv1d,,concatenation,64,30
0,0.3346310555934906,0.6015252470970154,0.5950151102047452,[0.54366812 0.6463621 ],0.6192957082471013,[0.67847411 0.5601173 ],0.608775956284153,[0.45355191 0.764     ],0.2156505286693573,0.6227757930755615,0.58071509009009,[0.71351351 0.44791667],0.5844386271087841,[0.69109948 0.47777778],0.5794993975243729,[0.73743017 0.42156863],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,30
0,0.3130323816748226,0.6101048588752747,0.60510806947593,[0.56068743 0.64952871],0.6257309826762012,[0.68324607 0.56821589],0.6167049180327868,[0.47540984 0.758     ],0.22995764315128325,0.6156583428382874,0.5683809307088405,[0.71122995 0.42553191],0.5735837805605247,[0.68205128 0.46511628],0.5675868112608172,[0.74301676 0.39215686],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,30
0,0.33042679288808036,0.6167778968811035,0.60335116709558,[0.53037383 0.6763285 ],0.6527257083154078,[0.73941368 0.56603774],0.6267395264116575,[0.41347905 0.84      ],0.23017944693565368,0.6548042893409729,0.6290807647819283,[0.72676056 0.53140097],0.6283820346320346,[0.73295455 0.52380952],0.6299430386679812,[0.72067039 0.53921569],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,31
0,0.4250996971831602,0.5853193402290344,0.5845884939438216,[0.56716418 0.60201281],0.5899030354131535,[0.625      0.55480607],0.5885628415300547,[0.51912568 0.658     ],0.5240810751914978,0.6512455344200134,0.6040660225442833,[0.74074074 0.4673913 ],0.6139539159210687,[0.70351759 0.52439024],0.6018457662394566,[0.78212291 0.42156863],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,31
0,0.5689799136975232,0.5738798975944519,0.569483962485023,[0.52598091 0.61298701],0.5849498198163289,[0.62944162 0.54045802],0.5798652094717669,[0.45173042 0.708     ],0.21597156524658204,0.7651245594024658,0.741468718634995,[0.81967213 0.66326531],0.7468141995676414,[0.80213904 0.69148936],0.7376218643882133,[0.83798883 0.6372549 ],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,31
0,0.47705645420972037,0.5929456949234009,0.570064223098239,[0.4708798  0.66924864],0.6412891149462461,[0.73643411 0.54614412],0.6050418943533697,[0.34608379 0.864     ],0.24052460491657257,0.6441280841827393,0.626528442317916,[0.70760234 0.54545455],0.6254029323073724,[0.74233129 0.50847458],0.632106473874466,[0.67597765 0.58823529],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,32
0,0.3252849727869034,0.6101048588752747,0.6066720022148943,[0.56992639 0.64341761],0.6222269640975955,[0.67412935 0.57032457],0.6158123861566485,[0.49362477 0.738     ],0.22107734978199006,0.6085408926010132,0.5555843110190936,[0.70899471 0.40217391],0.5622931731829881,[0.67336683 0.45121951],0.5556742249972615,[0.74860335 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,32
0,0.3209459185600281,0.6148713231086731,0.6105102565987794,[0.56929638 0.65172414],0.6295512970320168,[0.68637532 0.57272727],0.6211693989071039,[0.4863388 0.756    ],0.22650604844093322,0.6156583428382874,0.566060398078243,[0.71276596 0.41935484],0.5722443799854968,[0.68020305 0.46428571],0.5654781465658889,[0.74860335 0.38235294],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,32
