,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id,input_dim,dimension,sig_depth,method,log_signature
0,0.33143054737764244,0.5367016196250916,0.5345694566170027,[0.50306748 0.56607143],0.5423584480036092,[0.57342657 0.51129032],0.5410437158469945,[0.44808743 0.634     ],0.24637902677059173,0.6298932433128357,0.5821322351864562,[0.72340426 0.44086022],0.5892252840222383,[0.69035533 0.48809524],0.5808686603132873,[0.75977654 0.40196078],"(512, 512)",0.1,0.001,12,focal,2,False,,64,0.21,790,28,2,umap,True
0,0.33845239702393026,0.519542396068573,0.5189439433974625,[0.50197628 0.5359116 ],0.5225915715138694,[0.54859611 0.49658703],0.5223296903460838,[0.46265938 0.582     ],0.2372390478849411,0.6583629846572876,0.563495145631068,[0.76699029 0.36      ],0.6203057939914163,[0.67811159 0.5625    ],0.5736937232993756,[0.88268156 0.26470588],"(512, 512)",0.1,0.001,123,focal,2,False,,64,0.21,790,28,2,umap,True
0,0.28001100964405956,0.4918970465660095,0.4781927408373861,[0.39362912 0.56275636],0.5006469423020188,[0.52424242 0.47705146],0.5005591985428051,[0.3151184 0.686    ],0.24242906272411346,0.5658363103866577,0.5563923395445134,[0.62111801 0.49166667],0.5634184655923786,[0.6993007  0.42753623],0.5685452952130573,[0.55865922 0.57843137],"(512, 512)",0.1,0.0001,1,focal,2,False,,64,0.22,790,28,2,umap,True
0,0.27484070290537443,0.5081029534339905,0.5064339643287011,[0.47773279 0.53513514],0.51223533365697,[0.53758542 0.48688525],0.511936247723133,[0.4298725 0.594    ],0.2356349676847458,0.626334547996521,0.6016121845505731,[0.7008547  0.50236967],0.6006774055899297,[0.71511628 0.48623853],0.6033793405630409,[0.68715084 0.51960784],"(512, 512)",0.1,0.0001,12,focal,2,False,,64,0.22,790,28,2,umap,True
0,0.2901017823640038,0.4785510003566742,0.47823046670758595,[0.49116279 0.46529814],0.4784840311452646,[0.50190114 0.45506692],0.47843715846994533,[0.48087432 0.476     ],0.2252136290073395,0.626334547996521,0.5557613261664934,[0.73282443 0.37869822],0.5752545682800948,[0.6728972  0.47761194],0.5590973819695476,[0.80446927 0.31372549],"(512, 512)",0.1,0.0001,123,focal,2,False,,64,0.22,790,28,2,umap,True
0,0.3262955879463869,0.4995233416557312,0.48729561879687977,[0.40811725 0.56647399],0.5089610432843149,[0.53550296 0.48241913],0.5078451730418944,[0.32969035 0.686     ],0.2600271999835968,0.5943060517311096,0.5826297686053784,[0.65243902 0.51282051],0.586333129957291,[0.71812081 0.45454545],0.5930003286230694,[0.59776536 0.58823529],"(512, 512)",0.1,0.0005,1,focal,2,False,,64,0.23,790,28,2,umap,True
0,0.28481753433451934,0.5052430629730225,0.5041164913776379,[0.48048048 0.5277525 ],0.5087367835281024,[0.53333333 0.48414023],0.5085792349726775,[0.43715847 0.58      ],0.23776569664478303,0.6014235019683838,0.5499885609700297,[0.70212766 0.39784946],0.5552634759487551,[0.67005076 0.44047619],0.5500876328184905,[0.73743017 0.3627451 ],"(512, 512)",0.1,0.0005,12,focal,2,False,,64,0.23,790,28,2,umap,True
0,0.29004882889635425,0.4909437596797943,0.48655352193233314,[0.43907563 0.53403141],0.49614731618127206,[0.51861042 0.47368421],0.4963460837887067,[0.38069217 0.612     ],0.22938655316829681,0.6156583428382874,0.580828729281768,[0.70165746 0.46      ],0.5816884130701461,[0.69398907 0.46938776],0.5802387994303867,[0.70949721 0.45098039],"(512, 512)",0.1,0.0005,123,focal,2,False,,64,0.23,790,28,2,umap,True
0,0.266664478708716,0.503336489200592,0.4976095203689456,[0.55124892 0.44397012],0.49942417851961535,[0.52287582 0.47597254],0.4994389799635701,[0.58287796 0.416     ],0.245159712433815,0.5978647470474243,0.5395513406128101,[0.70341207 0.37569061],0.5468730417345532,[0.66336634 0.43037975],0.5409683426443203,[0.74860335 0.33333333],"(64, 64)",0.5,0.001,1,focal,2,False,,64,1.0,769,10,3,umap,True
0,0.3063144228037666,0.5271687507629395,0.5257685352622061,[0.55153707 0.5       ],0.5258206711331027,[0.5475763  0.50406504],0.5257777777777778,[0.55555556 0.496     ],0.2473618984222412,0.6192170977592468,0.5924610651015899,[0.69688385 0.48803828],0.5917660328714147,[0.70689655 0.47663551],0.5935754189944134,[0.68715084 0.5       ],"(64, 64)",0.5,0.001,12,focal,2,False,,64,1.0,769,10,3,umap,True
0,0.31068262896117044,0.4880838990211487,0.4755766615122371,[0.55656482 0.3945885 ],0.48062991326885096,[0.50906344 0.45219638],0.4819216757741348,[0.61384335 0.35      ],0.23513179421424865,0.6405693888664246,0.5755223523429204,[0.74168798 0.40935673],0.5956043204812689,[0.68396226 0.50724638],0.5765965604118742,[0.81005587 0.34313725],"(64, 64)",0.5,0.001,123,focal,2,False,,64,1.0,769,10,3,umap,True
0,0.28388744417358847,0.5395615100860596,0.5255931408303924,[0.60699756 0.44418872],0.5357823210585047,[0.54852941 0.52303523],0.5327085610200364,[0.67941712 0.386     ],0.2833637297153473,0.5622775554656982,0.5296591141049193,[0.65352113 0.4057971 ],0.5295454545454545,[0.65909091 0.4       ],0.5299046993098915,[0.64804469 0.41176471],"(64, 64)",0.5,0.0001,1,focal,2,False,,64,1.1,769,10,3,umap,True
0,0.28124210764380064,0.5100095272064209,0.5099342684088447,[0.51600753 0.503861  ],0.5105266794681562,[0.53411306 0.4869403 ],0.510544626593807,[0.49908925 0.522     ],0.244373419880867,0.6192170977592468,0.5908416683676941,[0.69859155 0.48309179],0.5903679653679654,[0.70454545 0.47619048],0.5914667542994851,[0.69273743 0.49019608],"(64, 64)",0.5,0.0001,12,focal,2,False,,64,1.1,769,10,3,umap,True
0,0.28478249381570253,0.5481410622596741,0.5463994832946535,[0.57450628 0.51829268],0.5466155927740803,[0.56637168 0.5268595 ],0.5464389799635702,[0.58287796 0.51      ],0.2481171041727066,0.6298932433128357,0.5348866819455054,[0.74509804 0.32467532],0.5722623446422573,[0.66375546 0.48076923],0.5471300251944353,[0.84916201 0.24509804],"(64, 64)",0.5,0.0001,123,focal,2,False,,64,1.1,769,10,3,umap,True
0,0.2629864969674279,0.5471878051757812,0.5471614605343635,[0.54370797 0.55061495],0.548822451869043,[0.57520325 0.52244165],0.5487413479052823,[0.5154827 0.582    ],0.2798964738845825,0.5587188601493835,0.5424414329236265,[0.62874251 0.45614035],0.5450588837685612,[0.67741935 0.41269841],0.5481980501697885,[0.58659218 0.50980392],"(64, 64)",0.5,0.0005,1,focal,2,False,,64,1.2,769,10,3,umap,True
0,0.29928888906450835,0.5128694176673889,0.5120108515064202,[0.53247941 0.49154229],0.5120176907396622,[0.53492647 0.48910891],0.5120273224043717,[0.53005464 0.494     ],0.24752492010593413,0.6405693888664246,0.6071126984786189,[0.72176309 0.49246231],0.608555580457194,[0.71195652 0.50515464],0.6061178661408697,[0.73184358 0.48039216],"(64, 64)",0.5,0.0005,12,focal,2,False,,64,1.2,769,10,3,umap,True
0,0.31035597096471224,0.5071496367454529,0.5041195892388703,[0.5428824  0.46535677],0.504645062069067,[0.52749141 0.48179872],0.5045992714025501,[0.55919854 0.45      ],0.2447711020708084,0.6334519386291504,0.5169484453494,[0.75417661 0.27972028],0.5730691056910568,[0.65833333 0.48780488],0.5393799978091796,[0.88268156 0.19607843],"(64, 64)",0.5,0.0005,123,focal,2,False,,64,1.2,769,10,3,umap,True
0,0.27832820485619936,0.5633937120437622,0.5631837159233074,[0.57276119 0.55360624],0.5634610211633673,[0.58699809 0.53992395],0.5635992714025501,[0.55919854 0.568     ],0.25014146566390993,0.608540952205658,0.5785153267153922,[0.69101124 0.46601942],0.5782268578878749,[0.69491525 0.46153846],0.5788695366414722,[0.68715084 0.47058824],"(64, 64)",0.1,0.001,1,focal,2,False,,64,1.3,769,10,3,umap,True
0,0.30767108324696035,0.5557674169540405,0.5552140429032094,[0.57090239 0.53952569],0.5552421584031657,[0.57728119 0.53320312],0.5553315118397086,[0.56466302 0.546     ],0.26412775218486784,0.6298932433128357,0.5643410852713178,[0.73333333 0.39534884],0.581719702098849,[0.67772512 0.48571429],0.5661080074487895,[0.79888268 0.33333333],"(64, 64)",0.1,0.001,12,focal,2,False,,64,1.3,769,10,3,umap,True
0,0.3972231728189132,0.522402286529541,0.52072806064801,[0.54905491 0.49240122],0.5208389661446725,[0.54270463 0.49897331],0.5207777777777778,[0.55555556 0.486     ],0.31224036812782285,0.608540952205658,0.5421554686574239,[0.71649485 0.36781609],0.5547581073896863,[0.66507177 0.44444444],0.5451309015226202,[0.77653631 0.31372549],"(64, 64)",0.1,0.001,123,focal,2,False,,64,1.3,769,10,3,umap,True
0,0.2762479931116104,0.5395615100860596,0.5368678822048609,[0.57218778 0.50154799],0.5375101095507683,[0.55689655 0.51812367],0.5371712204007286,[0.58834244 0.486     ],0.265109246969223,0.5943060517311096,0.5224508050089445,[0.70769231 0.3372093 ],0.5341570751523358,[0.65402844 0.41428571],0.5276317230802936,[0.77094972 0.28431373],"(64, 64)",0.1,0.0001,1,focal,2,False,,64,1.4,769,10,3,umap,True
0,0.29475123742047477,0.5309818983078003,0.5308586762075134,[0.53846154 0.52325581],0.5313222611654862,[0.55512573 0.5075188 ],0.531384335154827,[0.52276867 0.54      ],0.26185130774974824,0.5765124559402466,0.5256677589117268,[0.68096515 0.37037037],0.5284690129162223,[0.65463918 0.40229885],0.5263172308029357,[0.70949721 0.34313725],"(64, 64)",0.1,0.0001,12,focal,2,False,,64,1.4,769,10,3,umap,True
0,0.30853409977520213,0.5052430629730225,0.5047227870038072,[0.52077562 0.48866995],0.5048216428493509,[0.52808989 0.4815534 ],0.5048306010928962,[0.5136612 0.496    ],0.26210637092590333,0.5907473564147949,0.46067059432214563,[0.72553699 0.1958042 ],0.48739837398373986,[0.63333333 0.34146341],0.4932084565669843,[0.84916201 0.1372549 ],"(64, 64)",0.1,0.0001,123,focal,2,False,,64,1.4,769,10,3,umap,True
0,0.2819780234028311,0.5900858044624329,0.5900228315482552,[0.59510358 0.58494208],0.5906414564603881,[0.61598441 0.56529851],0.5907959927140255,[0.57559199 0.606     ],0.33572609424591066,0.5658363103866577,0.5285753575357536,[0.66111111 0.3960396 ],0.5287292817679559,[0.65745856 0.4       ],0.5284806660094206,[0.66480447 0.39215686],"(64, 64)",0.1,0.0005,1,focal,2,False,,64,1.5,769,10,3,umap,True
0,0.31603991459397707,0.5023832321166992,0.5016944525334885,[0.52022059 0.48316832],0.5017388773691295,[0.52504638 0.47843137],0.5017413479052824,[0.5154827 0.488    ],0.2492055356502533,0.6334519386291504,0.5993327519138392,[0.71625344 0.48241206],0.6006835499775885,[0.70652174 0.49484536],0.5984226092671705,[0.72625698 0.47058824],"(64, 64)",0.1,0.0005,12,focal,2,False,,64,1.5,769,10,3,umap,True
0,0.4308757150874418,0.5262154340744019,0.5108364100374834,[0.59757085 0.42410197],0.5210165530202635,[0.53790087 0.50413223],0.5190655737704918,[0.67213115 0.366     ],0.42182530760765075,0.6120996475219727,0.5505319539217844,[0.71688312 0.38418079],0.5616181229773463,[0.66990291 0.45333333],0.5521415270018621,[0.77094972 0.33333333],"(64, 64)",0.1,0.0005,123,focal,2,False,,64,1.5,769,10,3,umap,True
0,0.26215021136929006,0.5376549363136292,0.528264798140375,[0.59482038 0.46170921],0.5340429789723222,[0.54938272 0.51870324],0.5322258652094718,[0.64845173 0.416     ],0.24723042249679567,0.5765124559402466,0.48951988397832225,[0.70025189 0.27878788],0.5013470219892238,[0.63761468 0.36507937],0.5010132544637967,[0.77653631 0.2254902 ],"(128, 128)",0.5,0.001,1,focal,2,False,,64,1.6,769,10,3,umap,True
0,0.2895343216026531,0.48331743478775024,0.4758752037286961,[0.53833049 0.41341991],0.4780358490566038,[0.5056    0.4504717],0.4787959927140255,[0.57559199 0.382     ],0.24284863471984863,0.6156583428382874,0.556004213483146,[0.71875    0.39325843],0.5668485237483953,[0.67317073 0.46052632],0.5570434877861759,[0.77094972 0.34313725],"(128, 128)",0.5,0.001,12,focal,2,False,,64,1.6,769,10,3,umap,True
0,0.2636169607148451,0.5510009527206421,0.5418818967507559,[0.60651629 0.4772475 ],0.5481723930913458,[0.56018519 0.5361596 ],0.5456010928961749,[0.66120219 0.43      ],0.254418408870697,0.5658363103866577,0.5243367743367744,[0.66483516 0.38383838],0.5249436936936936,[0.65405405 0.39583333],0.524263336619564,[0.67597765 0.37254902],"(128, 128)",0.5,0.001,123,focal,2,False,,64,1.6,769,10,3,umap,True
0,0.27890147181118236,0.5424213409423828,0.5342435342435343,[0.5959596  0.47252747],0.5391904271155388,[0.55399061 0.52439024],0.5374043715846994,[0.64480874 0.43      ],0.22502422332763672,0.6405693888664246,0.5907983332612425,[0.73350923 0.44808743],0.6005864197530864,[0.695      0.50617284],0.5892485485814438,[0.77653631 0.40196078],"(128, 128)",0.5,0.0001,1,focal,2,False,,64,1.7,769,10,3,umap,True
0,0.2981896453043994,0.5767397284507751,0.5595904503986565,[0.64649682 0.47268409],0.578064385385907,[0.57425743 0.58187135],0.5687632058287796,[0.73952641 0.398     ],0.23531947433948516,0.6654804348945618,0.5893345771144278,[0.76616915 0.4125    ],0.6297742384413174,[0.69058296 0.56896552],0.5919323036477161,[0.8603352  0.32352941],"(128, 128)",0.5,0.0001,12,focal,2,False,,64,1.7,769,10,3,umap,True
0,0.2658281939871171,0.54146808385849,0.538365332272039,[0.57621145 0.50051921],0.5392694181735085,[0.55802048 0.52051836],0.5388142076502732,[0.59562842 0.482     ],0.26818870306015014,0.5871886014938354,0.5201954780970326,[0.69948187 0.34090909],0.5287896592244419,[0.65217391 0.40540541],0.5241537955964509,[0.75418994 0.29411765],"(128, 128)",0.5,0.0001,123,focal,2,False,,64,1.7,769,10,3,umap,True
0,0.27469448131673474,0.5061963796615601,0.49034493366948806,[0.5802269  0.40046296],0.49895123125050134,[0.52262774 0.47527473],0.49904735883424406,[0.65209472 0.346     ],0.24191817343235017,0.608540952205658,0.533025138989606,[0.72081218 0.3452381 ],0.5499295278365046,[0.66046512 0.43939394],0.5388049074378355,[0.79329609 0.28431373],"(128, 128)",0.5,0.0005,1,focal,2,False,,64,1.8,769,10,3,umap,True
0,0.27878687486929055,0.5262154340744019,0.5260759019595901,[0.51794374 0.53420806],0.5282937056795978,[0.55394191 0.5026455 ],0.5281693989071038,[0.4863388 0.57     ],0.2424086183309555,0.5907473564147949,0.5565816375536863,[0.67966574 0.43349754],0.5567106710671067,[0.67777778 0.43564356],0.5564683974148319,[0.68156425 0.43137255],"(128, 128)",0.5,0.0005,12,focal,2,False,,64,1.8,769,10,3,umap,True
0,0.2658785274800132,0.5853193402290344,0.5825133462335488,[0.61674009 0.5482866 ],0.5837320045113115,[0.59726962 0.57019438],0.5827613843351549,[0.63752277 0.528     ],0.28905060291290285,0.5765124559402466,0.5349558445170711,[0.6739726  0.39593909],0.5359083191850594,[0.66129032 0.41052632],0.5347518895826486,[0.68715084 0.38235294],"(128, 128)",0.5,0.0005,123,focal,2,False,,64,1.8,769,10,3,umap,True
0,0.3750431520097396,0.567206859588623,0.555952753908581,[0.62664474 0.48526077],0.5657119084436839,[0.57121439 0.56020942],0.5609945355191257,[0.69398907 0.428     ],0.28793359398841856,0.6619216799736023,0.5624129169740185,[0.77108434 0.3537415 ],0.6278719397363465,[0.6779661  0.57777778],0.5743783546938328,[0.89385475 0.25490196],"(128, 128)",0.1,0.001,1,focal,2,False,,64,1.9,769,10,3,umap,True
0,0.32755540837259856,0.5872259140014648,0.5866835554075365,[0.60165593 0.57171118],0.5866822106955529,[0.60780669 0.56555773],0.5868142076502731,[0.59562842 0.578     ],0.25717306435108184,0.6298932433128357,0.5998466425676415,[0.70949721 0.49019608],0.5998466425676415,[0.70949721 0.49019608],0.5998466425676415,[0.70949721 0.49019608],"(128, 128)",0.1,0.001,12,focal,2,False,,64,1.9,769,10,3,umap,True
0,0.30657761763123903,0.5081029534339905,0.5069375113864092,[0.48296593 0.53090909],0.5117074981440237,[0.53674833 0.48666667],0.5114899817850638,[0.43897996 0.584     ],0.24333036541938782,0.6120996475219727,0.5831938490848473,[0.69295775 0.47342995],0.5827651515151515,[0.69886364 0.46666667],0.5837714974257859,[0.68715084 0.48039216],"(128, 128)",0.1,0.001,123,focal,2,False,,64,1.9,769,10,3,umap,True
0,0.336186508045477,0.4976167678833008,0.48741350230923214,[0.55973266 0.41509434],0.49165473661525194,[0.51697531 0.46633416],0.49210018214936246,[0.61020036 0.374     ],0.23713043034076692,0.626334547996521,0.5322976935880162,[0.74201474 0.32258065],0.5669894074809665,[0.6622807  0.47169811],0.5443367291050498,[0.84357542 0.24509804],"(128, 128)",0.1,0.0001,1,focal,2,False,,64,1.1,769,10,3,umap,True
0,0.3056691464255838,0.5281220078468323,0.5257620384957874,[0.55921638 0.49230769],0.5261507427104346,[0.54703833 0.50526316],0.5259744990892532,[0.571949 0.48    ],0.25328280627727506,0.6049821972846985,0.5804108317526939,[0.68194842 0.47887324],0.5797297297297297,[0.7        0.45945946],0.5824022346368716,[0.66480447 0.5       ],"(128, 128)",0.1,0.0001,12,focal,2,False,,64,1.1,769,10,3,umap,True
0,0.2705918252468109,0.5204957127571106,0.5204102871737539,[0.52681091 0.51400966],0.5209716716971526,[0.54474708 0.49719626],0.5210091074681239,[0.51001821 0.532     ],0.2656489610671997,0.6192170977592468,0.5409968704679032,[0.73047859 0.35151515],0.5627275374981797,[0.66513761 0.46031746],0.5471847957059919,[0.81005587 0.28431373],"(128, 128)",0.1,0.0001,123,focal,2,False,,64,1.1,769,10,3,umap,True
0,0.3628525313209085,0.5119161009788513,0.5080494471271864,[0.55166375 0.46443515],0.5090197035590663,[0.5311973  0.48684211],0.5088852459016393,[0.57377049 0.444     ],0.2791074275970459,0.6014235019683838,0.5672167216721673,[0.68888889 0.44554455],0.5675414364640884,[0.68508287 0.45      ],0.5669569503779166,[0.69273743 0.44117647],"(128, 128)",0.1,0.0005,1,focal,2,False,,64,1.11,769,10,3,umap,True
0,0.29572393526049223,0.5662536025047302,0.5661763035070737,[0.57196613 0.56038647],0.5667478817411542,[0.59143969 0.54205607],0.5668670309653916,[0.55373406 0.58      ],0.2510291874408722,0.6120996475219727,0.5505319539217844,[0.71688312 0.38418079],0.5616181229773463,[0.66990291 0.45333333],0.5521415270018621,[0.77094972 0.33333333],"(128, 128)",0.1,0.0005,12,focal,2,False,,64,1.11,769,10,3,umap,True
0,0.2768583595752716,0.5529075264930725,0.5522565050450445,[0.53518335 0.56932966],0.5566361556064073,[0.58695652 0.52631579],0.5559016393442623,[0.49180328 0.62      ],0.24157715141773223,0.6156583428382874,0.572804054054054,[0.70810811 0.4375    ],0.5762652705061082,[0.68586387 0.46666667],0.5718041406506736,[0.73184358 0.41176471],"(128, 128)",0.1,0.0005,123,focal,2,False,,64,1.11,769,10,3,umap,True
0,0.27361224767039805,0.5347950458526611,0.5347235855710432,[0.54048964 0.52895753],0.5353241104419424,[0.55945419 0.51119403],0.535384335154827,[0.52276867 0.548     ],0.23896602988243104,0.6049821972846985,0.5598283964380972,[0.70080863 0.41884817],0.5632607677902621,[0.67708333 0.4494382 ],0.5592069229926607,[0.72625698 0.39215686],"(256, 256)",0.5,0.001,1,focal,2,False,,64,1.12,769,10,3,umap,True
0,0.25851135569460254,0.5481410622596741,0.5455637201140602,[0.57978723 0.51134021],0.5462132069231618,[0.56476684 0.52765957],0.5458142076502732,[0.59562842 0.496     ],0.2354864299297333,0.6049821972846985,0.5502833167524548,[0.70712401 0.39344262],0.5572222222222223,[0.67       0.44444444],0.5507722642129478,[0.74860335 0.35294118],"(256, 256)",0.5,0.001,12,focal,2,False,,64,1.12,769,10,3,umap,True
0,0.264960873652907,0.5271687507629395,0.5091471698113208,[0.6032     0.41509434],0.5217751324052667,[0.53780314 0.50574713],0.519351548269581,[0.6867031 0.352    ],0.23471542894840242,0.6156583428382874,0.5415155910079767,[0.72588832 0.35714286],0.559830866807611,[0.66511628 0.45454545],0.5465001643115347,[0.79888268 0.29411765],"(256, 256)",0.5,0.001,123,focal,2,False,,64,1.12,769,10,3,umap,True
0,0.27338558435440063,0.5719733238220215,0.5718176619839437,[0.56365403 0.57998129],0.5744910661980082,[0.60416667 0.54481547],0.5741165755919855,[0.52823315 0.62      ],0.2654964178800583,0.5907473564147949,0.5619908643615219,[0.67422096 0.44976077],0.5615801912128048,[0.68390805 0.43925234],0.5627943914996166,[0.66480447 0.46078431],"(256, 256)",0.5,0.0001,1,focal,2,False,,64,1.13,769,10,3,umap,True
0,0.37500834990950194,0.5471878051757812,0.545388191178282,[0.51678535 0.57399103],0.5527893297366153,[0.58525346 0.5203252 ],0.5513296903460838,[0.46265938 0.64      ],0.23149303793907167,0.6298932433128357,0.629851048738474,[0.63380282 0.62589928],0.6757305194805194,[0.85714286 0.49431818],0.6778672362799869,[0.5027933  0.85294118],"(256, 256)",0.5,0.0001,12,focal,2,False,,64,1.13,769,10,3,umap,True
0,0.44630980316330404,0.4289799928665161,0.4267105821385071,[0.46278027 0.3906409 ],0.42667295832144503,[0.45583039 0.39751553],0.4269726775956284,[0.46994536 0.384     ],0.26235873699188234,0.6334519386291504,0.5581558659644302,[0.74055416 0.37575758],0.5831877093344983,[0.67431193 0.49206349],0.5625753094533903,[0.82122905 0.30392157],"(256, 256)",0.5,0.0001,123,focal,2,False,,64,1.13,769,10,3,umap,True
0,0.31619389793452096,0.5367016196250916,0.5361245168475531,[0.55248619 0.51976285],0.5361655464385475,[0.55865922 0.51367188],0.536224043715847,[0.54644809 0.526     ],0.27190521359443665,0.5658363103866577,0.5544088593116356,[0.62576687 0.48305085],0.5596253426743831,[0.69387755 0.42537313],0.5643279658232008,[0.5698324  0.55882353],"(256, 256)",0.5,0.0005,1,focal,2,False,,64,1.14,769,10,3,umap,True
0,0.29307238231686983,0.557673990726471,0.5573807462588845,[0.56877323 0.54598826],0.5575639599555061,[0.58064516 0.53448276],0.5576885245901639,[0.55737705 0.558     ],0.24104903936386107,0.6441280841827393,0.6024335031126202,[0.7311828  0.47368421],0.6080134243994347,[0.70466321 0.51136364],0.6004765034505422,[0.75977654 0.44117647],"(256, 256)",0.5,0.0005,12,focal,2,False,,64,1.14,769,10,3,umap,True
0,0.31299762427806854,0.5233556032180786,0.5230395972617289,[0.51076321 0.53531599],0.5258985200845666,[0.55179704 0.5       ],0.5257049180327868,[0.47540984 0.576     ],0.27633528113365174,0.5800711512565613,0.5657674174960713,[0.64457831 0.48695652],0.5684232026143791,[0.69934641 0.4375    ],0.5733924854858145,[0.59776536 0.54901961],"(256, 256)",0.5,0.0005,123,focal,2,False,,64,1.14,769,10,3,umap,True
0,0.28966838033760295,0.5290753245353699,0.5251810558414332,[0.48218029 0.56818182],0.5362798098305345,[0.56790123 0.50465839],0.534471766848816,[0.41894353 0.65      ],0.25804738104343417,0.6049821972846985,0.5931095659887551,[0.66261398 0.52360515],0.5961577608142494,[0.72666667 0.46564885],0.603488881586154,[0.60893855 0.59803922],"(256, 256)",0.1,0.001,1,focal,2,False,,64,1.15,769,10,3,umap,True
0,0.337376768098158,0.5519542694091797,0.5516996188314711,[0.56238361 0.54101562],0.5519320247182842,[0.5752381  0.52862595],0.5520455373406193,[0.55009107 0.554     ],0.24117108285427094,0.6725978851318359,0.6094392071549433,[0.76649746 0.45238095],0.6390415785764623,[0.70232558 0.57575758],0.6080622193011282,[0.84357542 0.37254902],"(256, 256)",0.1,0.001,12,focal,2,False,,64,1.15,769,10,3,umap,True
0,0.3406267367741641,0.5586272478103638,0.5519562885083906,[0.60662702 0.49728556],0.5562071652268636,[0.56847134 0.54394299],0.5541366120218579,[0.65027322 0.458     ],0.35962754487991333,0.5943060517311096,0.5666396103896104,[0.67613636 0.45714286],0.5661528580603725,[0.68786127 0.44444444],0.5676963522839303,[0.66480447 0.47058824],"(256, 256)",0.1,0.001,123,focal,2,False,,64,1.15,769,10,3,umap,True
0,0.2999538358520059,0.5767397284507751,0.5767393675027263,[0.57714286 0.57633588],0.5779426548363128,[0.60479042 0.55109489],0.5779562841530055,[0.55191257 0.604     ],0.27726516127586365,0.5978647470474243,0.5495836702271019,[0.69705094 0.4021164 ],0.5534423509894537,[0.67010309 0.43678161],0.5494030014240333,[0.72625698 0.37254902],"(256, 256)",0.1,0.0001,1,focal,2,False,,64,1.16,769,10,3,umap,True
0,0.33654028966146354,0.538608193397522,0.531744802042292,[0.47505423 0.58843537],0.5494828434094261,[0.58713137 0.51183432],0.5454535519125683,[0.3989071 0.692    ],0.23322761356830596,0.6441280841827393,0.6310011555835697,[0.7005988  0.56140351],0.6313876088069637,[0.75483871 0.50793651],0.640541132654179,[0.65363128 0.62745098],"(256, 256)",0.1,0.0001,12,focal,2,False,,64,1.16,769,10,3,umap,True
0,0.3760126934332006,0.44423261284828186,0.44306650505374295,[0.46855059 0.41758242],0.44307188542622783,[0.4689781  0.41716567],0.44306193078324224,[0.46812386 0.418     ],0.27074654698371886,0.6370106935501099,0.5576851851851852,[0.745      0.37037037],0.5871040723981901,[0.67420814 0.5       ],0.5632599408478475,[0.83240223 0.29411765],"(256, 256)",0.1,0.0001,123,focal,2,False,,64,1.16,769,10,3,umap,True
0,0.30040478355744304,0.5776930451393127,0.5770781060446797,[0.56095144 0.59320478],0.5818022440392707,[0.61521739 0.5483871 ],0.5807413479052823,[0.5154827 0.646    ],0.27072443068027496,0.5836299061775208,0.5741155744394212,[0.6377709  0.51046025],0.5802666261151663,[0.71527778 0.44525547],0.5867291050498411,[0.57541899 0.59803922],"(256, 256)",0.1,0.0005,1,focal,2,False,,64,1.17,769,10,3,umap,True
0,0.3235745237154119,0.5204957127571106,0.5062799599894079,[0.59005705 0.42250287],0.5149400885750861,[0.5339233  0.49595687],0.5136903460837887,[0.65938069 0.368     ],0.2526774376630783,0.6476868391036987,0.5989013365630002,[0.73878628 0.45901639],0.6092592592592592,[0.7        0.51851852],0.5969438054551429,[0.78212291 0.41176471],"(256, 256)",0.1,0.0005,12,focal,2,False,,64,1.17,769,10,3,umap,True
0,0.3819713715244742,0.5881792306900024,0.5833443664768967,[0.62822719 0.53846154],0.5867069757696395,[0.5954323  0.57798165],0.5844225865209471,[0.66484517 0.504     ],0.32864253520965575,0.6192170977592468,0.5689009964872034,[0.71618037 0.42162162],0.5758488499452354,[0.68181818 0.46987952],0.5682714426552744,[0.75418994 0.38235294],"(256, 256)",0.1,0.0005,123,focal,2,False,,64,1.17,769,10,3,umap,True
0,0.27001971970586214,0.586272656917572,0.55985389886615,[0.6676876 0.4520202],0.5944857132516603,[0.57595773 0.6130137 ],0.5760856102003643,[0.79417122 0.358     ],0.23568822145462037,0.6512455344200134,0.5424973418394471,[0.76555024 0.31944444],0.6085375572823272,[0.66945607 0.54761905],0.5596724723408917,[0.89385475 0.2254902 ],"(512, 512)",0.5,0.001,1,focal,2,False,,64,1.18,769,10,3,umap,True
0,0.25300901076372934,0.5653002858161926,0.5610685341789993,[0.60416667 0.5179704 ],0.5632208910603931,[0.57711443 0.54932735],0.5619398907103825,[0.63387978 0.49      ],0.2227047026157379,0.6049821972846985,0.5477008744072737,[0.70866142 0.38674033],0.5556774031833563,[0.66831683 0.44303797],0.5486635995180196,[0.75418994 0.34313725],"(512, 512)",0.5,0.001,12,focal,2,False,,64,1.18,769,10,3,umap,True
