,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,embedding_dim,num_features,log_signature,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.4483674115994397,0.6015252470970154,0.5916661079200471,[0.5282167  0.65511551],0.6259731437335379,[0.69436202 0.55758427],0.6101147540983607,[0.42622951 0.794     ],0.24900663495063782,0.6120996475219727,0.5699201033461112,[0.70460705 0.43523316],0.5728744939271255,[0.68421053 0.46153846],0.5690108445612883,[0.72625698 0.41176471],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(12,)",384,"(512, 512)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,16
0,0.3612654349383186,0.6263107657432556,0.6200174463303567,[0.66891892 0.57111597],0.6270284149263952,[0.62362205 0.63043478],0.6216557377049181,[0.72131148 0.522     ],0.21368785202503204,0.690391480922699,0.645495279940836,[0.77165354 0.51933702],0.6613297405689935,[0.72772277 0.59493671],0.6410066820024098,[0.82122905 0.46078431],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(12,)",384,"(512, 512)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,16
0,0.5083297368358163,0.6320305466651917,0.6246598046704092,[0.67725753 0.57206208],0.6338785208424647,[0.625966   0.64179104],0.6268524590163935,[0.73770492 0.516     ],0.22883266508579253,0.708185076713562,0.6668305378831694,[0.78421053 0.54945055],0.6831467661691542,[0.74129353 0.625     ],0.661299156534122,[0.83240223 0.49019608],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(12,)",384,"(512, 512)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,16
0,0.34950018367346597,0.6348903775215149,0.6333496687738472,[0.65711728 0.60958206],0.633874191092501,[0.64612676 0.62162162],0.6332440801457195,[0.66848816 0.598     ],0.20056616961956025,0.7117437720298767,0.6525303411953286,[0.79596977 0.50909091],0.6957186544342507,[0.72477064 0.66666667],0.6472231350640815,[0.88268156 0.41176471],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(12,)",384,"(512, 512)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,17
0,0.30323204047539654,0.6348903775215149,0.6309788314349563,[0.66897148 0.59298618],0.6345831095596133,[0.63651316 0.63265306],0.6314590163934426,[0.70491803 0.558     ],0.2107812523841858,0.6690391302108765,0.6010533547057476,[0.76574307 0.43636364],0.6343381389252949,[0.69724771 0.57142857],0.6010515938218863,[0.84916201 0.35294118],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(12,)",384,"(512, 512)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,17
0,0.52811938699554,0.6034318804740906,0.5805516467123425,[0.67851623 0.48258706],0.6137098198516425,[0.58926174 0.63815789],0.5938178506375228,[0.7996357 0.388    ],0.24684946238994598,0.6725978851318359,0.6094392071549433,[0.76649746 0.45238095],0.6390415785764623,[0.70232558 0.57575758],0.6080622193011282,[0.84357542 0.37254902],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(12,)",384,"(512, 512)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,17
0,0.3442800711182987,0.6272640824317932,0.6247418813271668,[0.59397715 0.65550661],0.6383240138460953,[0.69082126 0.58582677],0.6324735883424408,[0.52094718 0.744     ],0.19980261027812957,0.6868327260017395,0.6568986568986568,[0.75824176 0.55555556],0.6594313063063063,[0.74594595 0.57291667],0.6550827034724505,[0.77094972 0.53921569],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,18
0,0.3241006241125219,0.6196377873420715,0.6194994368186938,[0.6122449  0.62675398],0.6225010984182777,[0.65625   0.5887522],0.6218852459016393,[0.57377049 0.67      ],0.2373010993003845,0.5978647470474243,0.5623957773459571,[0.68698061 0.43781095],0.5628815628815629,[0.68131868 0.44444444],0.5620549895936029,[0.69273743 0.43137255],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,18
0,0.39293936245581684,0.6224976181983948,0.6212996389891697,[0.64259928 0.6       ],0.6214869847760214,[0.63685152 0.60612245],0.6212258652094718,[0.64845173 0.594     ],0.2158383846282959,0.6797152757644653,0.6204981992797118,[0.77040816 0.47058824],0.6485777409555371,[0.70892019 0.58823529],0.6178661408697558,[0.84357542 0.39215686],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,18
0,0.34602134718614463,0.6453765630722046,0.64400972106669,[0.66606822 0.62195122],0.6444342865501353,[0.65663717 0.6322314 ],0.6438870673952641,[0.67577413 0.612     ],0.20614445507526397,0.7153024673461914,0.6478255420478756,[0.8019802  0.49367089],0.7082142857142857,[0.72       0.69642857],0.6436904370686822,[0.90502793 0.38235294],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,19
0,0.2609887377304189,0.6015252470970154,0.5866496983408749,[0.50823529 0.6650641 ],0.636210403823263,[0.71760797 0.55481283],0.6117213114754099,[0.39344262 0.83      ],0.24003936350345612,0.6263344883918762,0.5915528053490594,[0.7107438  0.47236181],0.5928115194979829,[0.70108696 0.48453608],0.5907273523934713,[0.72067039 0.46078431],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,19
0,0.25585752550293417,0.6005719900131226,0.5814887286057749,[0.49212121 0.67085625],0.6439502596696478,[0.73550725 0.55239327],0.6118816029143898,[0.36976321 0.854     ],0.24097747802734376,0.6370106935501099,0.6122564935064935,[0.71022727 0.51428571],0.6112716763005781,[0.72254335 0.5       ],0.6138678935261255,[0.69832402 0.52941176],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,19
0,0.28216009981491985,0.6329838037490845,0.6328756987010908,[0.63917526 0.62657614],0.6332937053276037,[0.65830116 0.60828625],0.6335646630236794,[0.62112933 0.646     ],0.19608597159385682,0.6761565804481506,0.6391385952780796,[0.75471698 0.52356021],0.6454822097378277,[0.72916667 0.56179775],0.6361594917296527,[0.78212291 0.49019608],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,20
0,0.3164796706508188,0.6196377873420715,0.6192377495462795,[0.60689655 0.63157895],0.6237825661260757,[0.66094421 0.58662093],0.6225100182149363,[0.56102004 0.684     ],0.20853435695171357,0.6832740306854248,0.6433654188948307,[0.76266667 0.52406417],0.653031212484994,[0.72959184 0.57647059],0.6396374192134955,[0.79888268 0.48039216],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,20
0,0.4466414188637453,0.6329838037490845,0.6325510301563545,[0.64516129 0.61994077],0.6325354223036863,[0.65298507 0.61208577],0.6327613843351548,[0.63752277 0.628     ],0.20858099162578583,0.7010676264762878,0.6677364864864865,[0.77297297 0.5625    ],0.6743455497382198,[0.7486911 0.6      ],0.664147223135064,[0.79888268 0.52941176],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,20
0,0.41382113625021544,0.6244041919708252,0.6231298099719152,[0.60121457 0.64504505],0.6317114156615258,[0.67653759 0.58688525],0.6284918032786886,[0.54098361 0.716     ],0.20619881749153138,0.6619216799736023,0.6395538812600423,[0.72934473 0.54976303],0.6381480691273735,[0.74418605 0.53211009],0.6418556249315368,[0.7150838  0.56862745],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,21
0,0.324154085096191,0.6329838037490845,0.6323945033709951,[0.61767627 0.64711274],0.6381660127531605,[0.6790393  0.59729272],0.6362422586520947,[0.56648452 0.706     ],0.2057322531938553,0.6441280841827393,0.5837776987794762,[0.74226804 0.42528736],0.6014420520999468,[0.68899522 0.51388889],0.5836071858911163,[0.80446927 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,21
0,0.41122466238106,0.6196377873420715,0.6190838923517543,[0.63360882 0.60455897],0.6190515171359965,[0.63888889 0.59921415],0.619207650273224,[0.6284153 0.61     ],0.209011310338974,0.6725978851318359,0.6378865979381443,[0.75      0.5257732],0.6422532781228434,[0.73015873 0.55434783],0.6354748603351955,[0.77094972 0.5       ],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,21
0,0.33553265122806325,0.6158245801925659,0.6112331651960401,[0.56898396 0.65348237],0.6311357544213381,[0.68911917 0.57315234],0.6222586520947176,[0.4845173 0.76     ],0.22854629456996917,0.5907472968101501,0.5257905935872037,[0.7012987  0.35028249],0.5343365695792881,[0.65533981 0.41333333],0.5290557563807646,[0.75418994 0.30392157],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,22
0,0.2897458462154164,0.599618673324585,0.5897123572402386,[0.52595937 0.65346535],0.623787217017304,[0.69139466 0.55617978],0.6082040072859745,[0.42440801 0.792     ],0.2411398321390152,0.6049821972846985,0.5598283964380972,[0.70080863 0.41884817],0.5632607677902621,[0.67708333 0.4494382 ],0.5592069229926607,[0.72625698 0.39215686],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,22
0,0.2727165222167969,0.6072450280189514,0.5998081396210202,[0.54525386 0.65436242],0.627730282864591,[0.69187675 0.56358382],0.6149544626593807,[0.44990893 0.78      ],0.24092127084732057,0.5907472968101501,0.536669295289985,[0.69496021 0.37837838],0.5416514543020567,[0.66161616 0.42168675],0.5374904151604776,[0.73184358 0.34313725],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,22
0,0.31351230074377623,0.6272640824317932,0.6271285207922539,[0.62001944 0.63423761],0.6301827035735208,[0.66458333 0.59578207],0.629528233151184,[0.58105647 0.678     ],0.19957997500896454,0.6832740306854248,0.6373457461463727,[0.7664042  0.50828729],0.6525253791201905,[0.72277228 0.58227848],0.6333114251287107,[0.81564246 0.45098039],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,23
0,0.3079100347617093,0.6224976181983948,0.6222830831005587,[0.63128492 0.61328125],0.6224754634678299,[0.64571429 0.59923664],0.6227431693989072,[0.61748634 0.628     ],0.20984367728233339,0.6868327260017395,0.6382256554307115,[0.77083333 0.50561798],0.6570282413350449,[0.72195122 0.59210526],0.6339960565231679,[0.82681564 0.44117647],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,23
0,0.47197963034405427,0.621544361114502,0.61975298045958,[0.64585192 0.59365404],0.6204167949450969,[0.63286713 0.60796646],0.6196903460837887,[0.65938069 0.58      ],0.1997886121273041,0.7330960631370544,0.7040734656051224,[0.79674797 0.61139896],0.711017929438982,[0.77368421 0.64835165],0.6998302114141746,[0.82122905 0.57843137],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(128, 128)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,23
0,0.4224015246419346,0.621544361114502,0.6174898069965473,[0.5781084  0.65687122],0.6361320784021371,[0.69387755 0.57838661],0.6277231329690346,[0.49544627 0.76      ],0.21116177439689637,0.6690391302108765,0.6563482148727727,[0.72238806 0.59030837],0.6558205128205128,[0.77564103 0.536     ],0.6664201993646621,[0.67597765 0.65686275],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,24
0,0.3011741427814259,0.6263107657432556,0.6262126038076123,[0.62015504 0.63227017],0.6289661201706063,[0.66252588 0.59540636],0.6284389799635701,[0.58287796 0.674     ],0.19301847815513612,0.6619216799736023,0.6033255568598898,[0.75578406 0.45086705],0.6246478873239436,[0.7        0.54929577],0.6017909957279001,[0.82122905 0.38235294],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,24
0,0.4578504053985371,0.6139180064201355,0.6121911344672437,[0.63806971 0.58631256],0.6127403582023954,[0.62631579 0.59916493],0.6121366120218579,[0.65027322 0.574     ],0.2035784363746643,0.7010676264762878,0.6693747198565665,[0.77173913 0.56701031],0.6745744191396366,[0.75132275 0.59782609],0.6662558878299923,[0.79329609 0.53921569],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,24
0,0.32707082874634685,0.605338454246521,0.5978654606871416,[0.54304636 0.65268456],0.6256071792879001,[0.68907563 0.56213873],0.6130437158469946,[0.44808743 0.778     ],0.22890197932720185,0.6085408926010132,0.5626768534238823,[0.70430108 0.42105263],0.5666509656146962,[0.67875648 0.45454545],0.5620002190820462,[0.73184358 0.39215686],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,25
0,0.2791101389071521,0.6034318804740906,0.5886274509803922,[0.51058824 0.66666667],0.6385399825892302,[0.72093023 0.55614973],0.613632058287796,[0.39526412 0.832     ],0.24393540620803833,0.6334519386291504,0.6028513797219973,[0.71309192 0.49261084],0.6030803080308031,[0.71111111 0.4950495 ],0.602639938657027,[0.7150838  0.49019608],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,25
0,0.3189227028804667,0.605338454246521,0.6020748119804724,[0.56603774 0.63811189],0.6167184265010353,[0.66666667 0.56677019],0.6109016393442623,[0.49180328 0.73      ],0.23266516029834747,0.5871886014938354,0.5201954780970326,[0.69948187 0.34090909],0.5287896592244419,[0.65217391 0.40540541],0.5241537955964509,[0.75418994 0.29411765],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,25
0,0.2867422805112951,0.6329838037490845,0.6328503337724238,[0.63985033 0.62585034],0.6331939799331103,[0.65769231 0.60869565],0.6334754098360655,[0.62295082 0.644     ],0.19738575220108032,0.6725978851318359,0.6396230623396899,[0.74863388 0.53061224],0.6429059051086585,[0.73262032 0.55319149],0.6375835250301238,[0.76536313 0.50980392],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,26
0,0.33249247775358315,0.6224976181983948,0.6222088835534214,[0.61176471 0.63265306],0.6261928900447402,[0.66242038 0.5899654 ],0.6251530054644809,[0.56830601 0.682     ],0.20272785127162934,0.6868327260017395,0.6483103879849812,[0.76470588 0.53191489],0.6573643410852713,[0.73333333 0.58139535],0.6445393799978092,[0.79888268 0.49019608],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,26
0,0.6705914788386401,0.5881792306900024,0.5829916297970391,[0.62950257 0.53648069],0.5867586589831322,[0.59481361 0.5787037 ],0.5842440801457195,[0.66848816 0.5       ],0.2642735123634338,0.7224199175834656,0.6865991763898421,[0.79255319 0.58064516],0.6996011602610588,[0.75634518 0.64285714],0.6809069996713769,[0.83240223 0.52941176],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,26
0,0.3399308963733561,0.628217339515686,0.6275915932973587,[0.64285714 0.61232604],0.6275522459764593,[0.64640884 0.60869565],0.6276721311475411,[0.63934426 0.616     ],0.20595981180667877,0.6619216799736023,0.6395538812600423,[0.72934473 0.54976303],0.6381480691273735,[0.74418605 0.53211009],0.6418556249315368,[0.7150838  0.56862745],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,27
0,0.34583257576998544,0.631077229976654,0.6310758753431716,[0.63177926 0.63037249],0.6323226290450629,[0.66135458 0.60329068],0.632367941712204,[0.60473588 0.66      ],0.2280832678079605,0.6049821972846985,0.5847677622908263,[0.67638484 0.49315068],0.5844277673545966,[0.70731707 0.46153846],0.5887282287216562,[0.64804469 0.52941176],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,27
0,0.4627716891905841,0.6005719900131226,0.595798253640548,[0.63972485 0.55187166],0.5994833202291363,[0.60586319 0.59310345],0.5967978142076502,[0.67759563 0.516     ],0.24742867648601533,0.6939501762390137,0.6485456660849331,[0.77486911 0.52222222],0.6658140709864848,[0.72906404 0.6025641 ],0.6437999780917953,[0.82681564 0.46078431],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,27
0,0.3377774690880495,0.6358436942100525,0.6344400899125688,[0.65709156 0.61178862],0.634844218532875,[0.64778761 0.62190083],0.6343333333333333,[0.66666667 0.602     ],0.21867599189281464,0.6654804348945618,0.6009487551365723,[0.76142132 0.44047619],0.6291402396053558,[0.69767442 0.56060606],0.600366962427429,[0.83798883 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,28
0,0.3357659736100365,0.6110581755638123,0.6077038145100973,[0.57142857 0.64397906],0.6230726978005516,[0.67493797 0.57120743],0.6167231329690346,[0.49544627 0.738     ],0.23185449540615083,0.5907472968101501,0.5257905935872037,[0.7012987  0.35028249],0.5343365695792881,[0.65533981 0.41333333],0.5290557563807646,[0.75418994 0.30392157],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,28
0,0.50444015509942,0.5977120995521545,0.5856471601332884,[0.65635179 0.51494253],0.5994626437925408,[0.59351988 0.60540541],0.5910309653916211,[0.73406193 0.448     ],0.21860845685005187,0.754448413848877,0.7018773928686748,[0.82706767 0.57668712],0.7602459016393442,[0.75      0.7704918],0.6912860116113484,[0.92178771 0.46078431],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,28
0,0.3307490348815918,0.6367969512939453,0.6285828458318039,[0.68381743 0.57334826],0.6397241357909762,[0.62804878 0.65139949],0.6312276867030966,[0.75045537 0.512     ],0.2000241070985794,0.6975088715553284,0.6353713456988017,[0.78589421 0.48484848],0.6752584825979322,[0.71559633 0.63492063],0.631832621316683,[0.87150838 0.39215686],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,29
0,0.312756565563819,0.6291706562042236,0.6283262334217747,[0.64604186 0.61061061],0.6283384951721624,[0.64545455 0.61122244],0.6283151183970856,[0.64663024 0.61      ],0.2086622178554535,0.6761565804481506,0.6270111002523447,[0.76240209 0.49162011],0.6435574229691876,[0.71568627 0.57142857],0.6235075035600832,[0.81564246 0.43137255],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,29
0,0.6386849810095394,0.5948522686958313,0.5743918144230888,[0.66770915 0.48107448],0.6012431828917422,[0.58493151 0.61755486],0.5858888888888889,[0.77777778 0.394     ],0.24932734966278075,0.7295373678207397,0.6946350949439487,[0.79787234 0.59139785],0.7080916122794295,[0.76142132 0.6547619 ],0.6886022565450761,[0.83798883 0.53921569],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(256, 256)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,29
0,0.35024577905150023,0.6367969512939453,0.6367494140005472,[0.64090481 0.63259402],0.6374316224394786,[0.6640625  0.61080074],0.6376539162112933,[0.61930783 0.656     ],0.1963558167219162,0.6690391302108765,0.6471422206019362,[0.73504274 0.55924171],0.6456422018348624,[0.75      0.5412844],0.649550881805236,[0.72067039 0.57843137],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(512, 512)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,30
0,0.3167650226284476,0.628217339515686,0.6279329913783696,[0.61764706 0.63821892],0.6319727591298789,[0.66878981 0.59515571],0.6308852459016393,[0.57377049 0.688     ],0.2085118591785431,0.6441280841827393,0.6288567202028741,[0.70414201 0.55357143],0.6283121971337251,[0.74842767 0.50819672],0.6363238032643225,[0.66480447 0.60784314],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(512, 512)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,30
0,0.47243525350795074,0.6129647493362427,0.6126264279997089,[0.62407407 0.60117878],0.6126925957434433,[0.6346516  0.59073359],0.6129216757741348,[0.61384335 0.612     ],0.2042583405971527,0.6939501762390137,0.6580928126768535,[0.7688172  0.54736842],0.6659208666980687,[0.74093264 0.59090909],0.6543433015664366,[0.79888268 0.50980392],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(512, 512)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,30
0,0.3391326245139627,0.6072450280189514,0.6008282904410407,[0.55021834 0.65143824],0.625582315197328,[0.6866485  0.56451613],0.6145081967213115,[0.45901639 0.77      ],0.22196413278579713,0.6049821972846985,0.5527851458885942,[0.70557029 0.4       ],0.5587501521236461,[0.67171717 0.44578313],0.552880928907876,[0.74301676 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(512, 512)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,31
0,0.35156818698434267,0.6043851375579834,0.6010438193340267,[0.56453305 0.63755459],0.6158665285133165,[0.66584158 0.56589147],0.6099908925318761,[0.48998179 0.73      ],0.2296295791864395,0.5871886014938354,0.5201954780970326,[0.69948187 0.34090909],0.5287896592244419,[0.65217391 0.40540541],0.5241537955964509,[0.75418994 0.29411765],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(512, 512)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,31
0,0.3126648427808986,0.6091516017913818,0.6038811523725316,[0.55818966 0.64957265],0.6252707439058007,[0.68337731 0.56716418],0.6158834244080146,[0.47176685 0.76      ],0.225959175825119,0.5907472968101501,0.5286404014177983,[0.6997389 0.3575419],0.5362235803412274,[0.65686275 0.41558442],0.5311644210756928,[0.74860335 0.31372549],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(512, 512)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,31
0,0.45471912096528444,0.5919923782348633,0.5680436255041409,[0.46633416 0.66975309],0.6421782827179374,[0.73913043 0.54522613],0.6043096539162113,[0.34061931 0.868     ],0.2375357687473297,0.6512455344200134,0.6351616322204557,[0.71176471 0.55855856],0.6341097308488612,[0.7515528  0.51666667],0.6419103954430934,[0.67597765 0.60784314],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,"(8,)",384,"(512, 512)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,32
